"id","commodity__sid","commodity__code","commodity__suffix","commodity__description","commodity__validity_start","commodity__validity_end","parent__sid","parent__code","parent__suffix"
12868,98283,"3921901030","80","Multilayer film consisting of:<br> <br><br><br>- a poly(ethylene terephthalate) film with a thickness of more than 100 µm but not more than 150 µm,<br> <br><br><br>- a primer of phenolic material with a thickness of more than 8 µm but not more than 15 µm,<br> <br><br><br>- an adhesive layer of a synthetic rubber with a thickness of more than 20 µm but not more than 30 µm,<br> <br><br><br>- and a transparent poly(ethylene terephthalate) liner with a thickness of more than 35 µm but not more than 40 µm<br>","2014-07-01","#NA",91865,"3921901000","80"
12869,91868,"3921901090","80","Other","2010-01-01","#NA",91865,"3921901000","80"
12870,39447,"3921903000","80","Of phenolic resins","1972-01-01","#NA",91864,"3921901000","10"
12871,39448,"3921904100","10","Of amino-resins","1972-01-01","#NA",91864,"3921901000","10"
12872,39449,"3921904100","20","Laminated","1972-01-01","#NA",39448,"3921904100","10"
12873,39450,"3921904100","80","High-pressure laminates with a decorative surface on one or both sides","1972-01-01","#NA",39449,"3921904100","20"
12874,39451,"3921904300","80","Other","1972-01-01","#NA",39449,"3921904100","20"
12875,39452,"3921904900","80","Other","1972-01-01","#NA",39448,"3921904100","10"
12876,70427,"3921905500","80","Other","1999-01-01","#NA",91864,"3921901000","10"
12877,92719,"3921905525","80","Prepreg sheets or rolls containing polyimide resin","2010-07-01","#NA",70427,"3921905500","80"
12878,104225,"3921905535","80","Glass fibre impregnated with epoxy resin for use in the manufacture of smart cards","2019-01-01","#NA",70427,"3921905500","80"
12879,99762,"3921905540","80","Three layered fabric sheet, in rolls,<br> <br><br><br>- comprising a core layer of 100 % Nylon Taffeta or Nylon/Polyester blended Taffeta,<br> <br><br><br>- coated on both sides with polyamide ,<br> <br><br><br>- of a total thickness not more than 135 μm,<br> <br><br><br>- of a total weight not more than 80 g/m<sup>2</sup><br>","2016-01-01","#NA",70427,"3921905500","80"
12880,108064,"3921905560","80","Membrane composed of a polyamide layer and a polysulfone layer on a cellulose support layer with:
 
-a total thickness of 0,25 mm or more but not more than 0,40 mm,
 
-a total weight of 109 g/m² or more but not more than 114 g/m²","2022-07-01","#NA",70427,"3921905500","80"
12881,72736,"3921905590","80","Other","2001-07-01","#NA",70427,"3921905500","80"
12882,39461,"3921906000","80","Of addition polymerisation products","1972-01-01","#NA",39424,"3921900000","80"
12883,39462,"3921906010","80","For use in certain types of aircraft","1972-01-01","#NA",39461,"3921906000","80"
12884,105265,"3921906035","10","Other","2020-01-01","#NA",39461,"3921906000","80"
12885,104239,"3921906035","80","Ion-exchange membranes based on a fabric coated on both sides with fluorinated plastic material, for use in chlor-alkali electrolytic cells","2019-01-01","#NA",105265,"3921906035","10"
12886,70798,"3921906099","80","Other","1999-07-01","#NA",105265,"3921906035","10"
12887,39477,"3921909000","80","Other","1972-01-01","#NA",39424,"3921900000","80"
12888,39478,"3922000000","80","Baths, shower-baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns and similar sanitary ware, of plastics","1972-01-01","#NA",38920,"3915000000","10"
12889,39479,"3922100000","80","Baths, shower-baths, sinks and washbasins","1972-01-01","#NA",39478,"3922000000","80"
12890,39480,"3922200000","80","Lavatory seats and covers","1972-01-01","#NA",39478,"3922000000","80"
12891,39481,"3922900000","80","Other","1972-01-01","#NA",39478,"3922000000","80"
12892,39482,"3923000000","80","Articles for the conveyance or packing of goods, of plastics; stoppers, lids, caps and other closures, of plastics","1972-01-01","#NA",38920,"3915000000","10"
12893,39483,"3923100000","80","Boxes, cases, crates and similar articles","1972-01-01","#NA",39482,"3923000000","80"
12894,102156,"3923101000","80","Boxes, cases, crates and similar articles, of plastic, specially shaped or fitted for the conveyance or packing of semiconductor wafers, masks, or reticles","2017-01-01","#NA",39483,"3923100000","80"
12895,102157,"3923109000","80","Other","2017-01-01","#NA",39483,"3923100000","80"
12896,102158,"3923109010","80","Photomask or wafer compacts:<br> <br><br><br>- consisting of antistatic materials or blended thermoplastics proving special electrostatic discharge (ESD) and outgassing properties,<br> <br><br><br>- having non porous, abrasion resistant or impact resistant surface properties,<br> <br><br><br>- fitted with a specially designed retainer system that protects the photomask or wafers from surface or cosmetic damage and<br> <br><br><br>- with or without a gasket seal,<br>of a kind used in the photolithography or other semiconductor production to house photomasks or wafers","2017-01-01","#NA",102157,"3923109000","80"
12897,102159,"3923109090","80","Other","2017-01-01","#NA",102157,"3923109000","80"
12898,39484,"3923210000","10","Sacks and bags (including cones)","1972-01-01","#NA",39482,"3923000000","80"
12899,39485,"3923210000","80","Of polymers of ethylene","1972-01-01","#NA",39484,"3923210000","10"
12900,39486,"3923290000","80","Of other plastics","1972-01-01","#NA",39484,"3923210000","10"
12901,39487,"3923291000","80","Of poly(vinyl chloride)","1972-01-01","#NA",39486,"3923290000","80"
12902,39488,"3923299000","80","Other","1972-01-01","#NA",39486,"3923290000","80"
12903,39489,"3923300000","80","Carboys, bottles, flasks and similar articles","1972-01-01","#NA",39482,"3923000000","80"
12904,39490,"3923301000","80","Of a capacity not exceeding two litres","1972-01-01","#NA",39489,"3923300000","80"
12905,39491,"3923309000","80","Of a capacity exceeding two litres","1972-01-01","#NA",39489,"3923300000","80"
12906,39492,"3923400000","80","Spools, cops, bobbins and similar supports","1972-01-01","#NA",39482,"3923000000","80"
12907,39493,"3923401000","80","Spools, reels and similar supports for photographic and cinematographic film or for tapes, films and the like of heading|8523","1972-01-01","#NA",39492,"3923400000","80"
12908,39494,"3923409000","80","Other","1972-01-01","#NA",39492,"3923400000","80"
12909,39495,"3923500000","80","Stoppers, lids, caps and other closures","1972-01-01","#NA",39482,"3923000000","80"
12910,39496,"3923501000","80","Caps and capsules for bottles","1972-01-01","#NA",39495,"3923500000","80"
12911,39497,"3923509000","80","Other","1972-01-01","#NA",39495,"3923500000","80"
12912,39498,"3923900000","80","Other","1972-01-01","#NA",39482,"3923000000","80"
12913,39501,"3924000000","80","Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics","1972-01-01","#NA",38920,"3915000000","10"
12914,39502,"3924100000","80","Tableware and kitchenware","1972-01-01","#NA",39501,"3924000000","80"
12915,93771,"3924100011","10","Kitchenware containing polyamide or melamine","2011-07-01","#NA",39502,"3924100000","80"
12916,93772,"3924100011","80","Consigned from China or Hong Kong","2011-07-01","#NA",93771,"3924100011","10"
12917,93775,"3924100019","80","Other","2011-07-01","#NA",93771,"3924100011","10"
12918,93813,"3924100020","80","Polycarbonate infant feeding bottles","2011-06-01","#NA",39502,"3924100000","80"
12919,93776,"3924100090","80","Other","2011-07-01","#NA",39502,"3924100000","80"
12920,39503,"3924900000","80","Other","1972-01-01","#NA",39501,"3924000000","80"
12921,91869,"3924900010","80","Ironing boards, including sleeve boards, whether or not free standing, and legs and tops thereof","2010-01-01","#NA",39503,"3924900000","80"
12922,91870,"3924900090","80","Other","2010-01-01","#NA",39503,"3924900000","80"
12923,39508,"3925000000","80","Builders' ware of plastics, not elsewhere specified or included","1972-01-01","#NA",38920,"3915000000","10"
12924,39509,"3925100000","80","Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300|litres","1972-01-01","#NA",39508,"3925000000","80"
12925,39510,"3925200000","80","Doors, windows and their frames and thresholds for doors","1972-01-01","#NA",39508,"3925000000","80"
12926,39511,"3925300000","80","Shutters, blinds (including venetian blinds) and similar articles and parts thereof","1972-01-01","#NA",39508,"3925000000","80"
12927,39512,"3925900000","80","Other","1972-01-01","#NA",39508,"3925000000","80"
12928,39513,"3925901000","80","Fittings and mountings intended for permanent installation in or on doors, windows, staircases, walls or other parts of buildings","1972-01-01","#NA",39512,"3925900000","80"
12929,39514,"3925902000","80","Trunking, ducting and cable trays for electrical circuits","1994-01-01","#NA",39512,"3925900000","80"
12930,39515,"3925908000","80","Other","1994-01-01","#NA",39512,"3925900000","80"
12931,39517,"3926000000","80","Other articles of plastics and articles of other materials of headings 3901 to 3914","1972-01-01","#NA",38920,"3915000000","10"
12932,39518,"3926100000","80","Office or school supplies","1972-01-01","#NA",39517,"3926000000","80"
12933,39519,"3926200000","80","Articles of apparel and clothing accessories (including gloves, mittens and mitts)","1972-01-01","#NA",39517,"3926000000","80"
12934,39520,"3926300000","80","Fittings for furniture, coachwork or the like","1972-01-01","#NA",39517,"3926000000","80"
12935,104684,"3926300040","80","Plastic internal door handle used in the manufacture of motor vehicles","2019-07-01","#NA",39520,"3926300000","80"
12936,105831,"3926300050","80","Coated interior or exterior decorative parts consisting of:
 
-a copolymer of acrylonitrile-butadiene-styrene (ABS), whether or not mixed with polycarbonate, and
 
-a PVC foil,
 
-not containing layers of copper, nickel or chromium,
for use in the manufacturing of parts for motor vehicles of heading 8701 to 8705","2021-01-01","#NA",39520,"3926300000","80"
12937,99764,"3926300090","80","Other","2016-01-01","#NA",39520,"3926300000","80"
12938,39521,"3926400000","80","Statuettes and other ornamental articles","1972-01-01","#NA",39517,"3926000000","80"
12939,39522,"3926900000","80","Other","1972-01-01","#NA",39517,"3926000000","80"
12940,39525,"3926905000","80","Perforated buckets and similar articles used to filter water at the entrance to drains","1972-01-01","#NA",39522,"3926900000","80"
12941,105715,"3926906000","80","Protective face shields/visors","2021-01-01","#NA",39522,"3926900000","80"
12942,86007,"3926909700","80","Other","2007-01-01","#NA",39522,"3926900000","80"
12943,86008,"3926909705","80","For technical uses, for use in civil aircraft","2007-01-01","#NA",86007,"3926909700","80"
12944,86009,"3926909710","80","Microspheres of a polymer of divinylbenzene, of a diameter of 4,5 µm or more but not more than 80 µm","2007-01-01","#NA",86007,"3926909700","80"
12945,86010,"3926909715","80","Glass fibre reinforced plastic traverse leaf spring for use in the manufacture of motor vehicle suspension systems","2007-01-01","#NA",86007,"3926909700","80"
12946,105027,"3926909720","80","Reflecting sheeting or tape, consisting of a facing-strip of poly(vinyl chloride) embossed in a regular pyramidal pattern, heat-sealed in parallel lines or in a grid-pattern to a backing-strip of plastic material, or of knitted or woven fabric covered on one side with plastic material","2020-01-01","#NA",86007,"3926909700","80"
12947,104020,"3926909723","80","Plastic cover with clips for the exterior rear-view mirror of motor vehicles","2018-07-01","#NA",86007,"3926909700","80"
12948,104226,"3926909727","80","Gasket of polyethylene foam, intended to fill-up the space between the body of a motor vehicle and the base of a rear-view mirror","2019-01-01","#NA",86007,"3926909700","80"
12949,99814,"3926909730","80","Parts of car radio and car air-conditioner front panels<br> <br><br><br>- of acrylonitrile-butadiene-styrene with or without polycarbonate,<br> <br><br><br>- coated with a copper, a nickel and a chrome layers,<br> <br><br><br>- with a total thickness of coating of 5,54 μm or more but not more than 49,6 μm<br>","2016-01-01","#NA",86007,"3926909700","80"
12950,103589,"3926909733","80","Housings, housing parts, drums, setting wheels, frames, covers, upper part, design plate and other parts of acrylonitrile-butadiene-styrene, polycarbonate, polymethylmethacrylate or thermoplastic polyurethane, of a kind used for the manufacture of remote controls","2018-01-01","#NA",86007,"3926909700","80"
12951,105026,"3926909740","80","Silicone shell for breast implant","2020-01-01","#NA",86007,"3926909700","80"
12952,105615,"3926909743","80","Mixture of water and by weight 19 % or more but not more than 35 % of expanded hollow microspheres of a copolymer of acrylonitrile, methacrylonitrile and isobornyl methacrylate or other methacrylate, of a diameter of 3 µm or more but not more than 4,95 μm","2021-01-01","#NA",86007,"3926909700","80"
12953,105832,"3926909748","80","Coated interior or exterior decorative parts consisting of:
 
-a copolymer of acrylonitrile-butadiene-styrene (ABS), whether or not mixed with polycarbonate, and
 
-a PVC foil,
 
-not containing layers of copper, nickel or chromium,
for use in the manufacturing of parts for motor vehicles of heading 8701 to 8705","2021-01-01","#NA",86007,"3926909700","80"
12954,98284,"3926909750","80","Knob of car radio front panel, made of Bisphenol A-based polycarbonate, in immediate packings of not less than 300 pieces","2014-07-01","#NA",86007,"3926909700","80"
